order_id,order_date,customer_id,customer_name,gender,age,loyalty_tier,customer_city,customer_state,store_id,channel,payment_method,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_pct,discount_amount,tax_amount,total_amount,cost,profit,order_status,rating
ORD-1004144,2023-05-08,C105343,Ethan Khan,Male,30,Gold,Houston,TX,ONLINE,Online,Digital Wallet,P1122,Willow Smart Dairy Pack,Grocery,Dairy,Willow,5.03,1,0.1,0.5,0.36,4.89,3.16,1.37,Completed,
ORD-1004144,2023-05-08,C105343,Ethan Khan,Male,30,Gold,Houston,TX,ONLINE,Online,Digital Wallet,P1155,Zenith Premium Haircare Kit,Beauty & Health,Haircare,Zenith,14.63,4,0.05,2.93,4.45,60.04,34.47,21.12,Returned,
ORD-1004145,2023-05-08,C110844,Lucas Ahmed,Male,23,None,Denver,CO,ONLINE,Online,Debit Card,P1071,Pinnacle Deluxe Activewear Set,Clothing,Activewear,Pinnacle,38.84,2,0.0,0.0,3.88,81.56,49.13,28.55,Completed,
ORD-1004146,2023-05-08,C110919,Layla Reed,Female,30,Platinum,Dallas,TX,S038,In-Store,Cash,P1136,Terra Eco Frozen Meal,Grocery,Frozen Foods,Terra,3.39,1,0.18,0.61,0.23,3.01,1.53,1.25,Completed,
ORD-1004147,2023-05-08,C111059,Elena Williams,Female,51,Silver,Philadelphia,PA,ONLINE,Online,Digital Wallet,P1207,Orbit Ultra Action Figure,Toys & Games,Action Figures,Orbit,7.58,2,0.03,0.45,1.21,15.92,7.0,7.71,Completed,
ORD-1004147,2023-05-08,C111059,Elena Williams,Female,51,Silver,Philadelphia,PA,ONLINE,Online,Digital Wallet,P1099,Apex Pro Decor Item,Home & Kitchen,Decor,Apex,92.09,4,0.08,29.47,23.72,362.61,223.53,115.36,Completed,
ORD-1004148,2023-05-08,C109887,Noah Foster,Male,35,None,Dallas,TX,ONLINE,Online,Debit Card,P1201,Aurora Pro Board Game,Toys & Games,Board Games,Aurora,38.39,3,0.3,34.55,6.45,87.07,86.55,-5.93,Completed,
ORD-1004148,2023-05-08,C109887,Noah Foster,Male,35,None,Dallas,TX,ONLINE,Online,Debit Card,P1153,Ember Smart Haircare Kit,Beauty & Health,Haircare,Ember,11.5,2,0.0,0.0,1.15,24.15,15.46,7.54,Completed,4.0
ORD-1004149,2023-05-08,C103142,Daniel Cooper,Male,22,Silver,San Diego,CA,ONLINE,Online,Cash,P1109,Summit Deluxe Snack Pack,Grocery,Snacks,Summit,1.33,3,0.03,0.12,0.31,4.18,2.49,1.38,Returned,
ORD-1004149,2023-05-08,C103142,Daniel Cooper,Male,22,Silver,San Diego,CA,ONLINE,Online,Cash,P1207,Orbit Ultra Action Figure,Toys & Games,Action Figures,Orbit,7.29,3,0.23,5.03,0.84,17.68,15.51,1.33,Completed,1.0
ORD-1004149,2023-05-08,C103142,Daniel Cooper,Male,22,Silver,San Diego,CA,ONLINE,Online,Cash,P1180,Harbor Pro Fitness Gear,Sports & Outdoors,Fitness,Harbor,241.83,4,0.33,319.22,45.37,693.47,719.82,-71.72,Completed,3.0
ORD-1004150,2023-05-08,C101428,Wei Patel,Male,18,Gold,Dallas,TX,ONLINE,Online,Digital Wallet,P1174,Apex Classic Fragrance,Beauty & Health,Fragrance,Apex,55.88,2,0.05,5.59,5.31,111.48,57.44,48.73,Completed,
ORD-1004150,2023-05-08,C101428,Wei Patel,Male,18,Gold,Dallas,TX,ONLINE,Online,Digital Wallet,P1213,Vertex Max Puzzle,Toys & Games,Puzzles,Vertex,9.64,4,0.1,3.86,2.43,37.13,20.48,14.22,Completed,
ORD-1004150,2023-05-08,C101428,Wei Patel,Male,18,Gold,Dallas,TX,ONLINE,Online,Digital Wallet,P1195,Nova Pro Sports Kit,Sports & Outdoors,Team Sports,Nova,48.13,3,0.05,7.22,9.6,146.77,77.41,59.76,Completed,
ORD-1004151,2023-05-08,C110260,Liam Chen,Male,23,Silver,San Diego,CA,ONLINE,Mobile App,Credit Card,P1169,Aurora Deluxe Fragrance,Beauty & Health,Fragrance,Aurora,17.56,1,0.23,4.04,1.12,14.64,10.56,2.96,Completed,4.0
ORD-1004151,2023-05-08,C110260,Liam Chen,Male,23,Silver,San Diego,CA,ONLINE,Mobile App,Credit Card,P1170,Kite Deluxe Fragrance,Beauty & Health,Fragrance,Kite,20.62,4,0.13,10.72,5.74,77.5,52.67,19.09,Completed,
ORD-1004151,2023-05-08,C110260,Liam Chen,Male,23,Silver,San Diego,CA,ONLINE,Mobile App,Credit Card,P1048,Summit Essential Jeans,Clothing,Jeans,Summit,65.74,4,0.33,86.78,14.09,190.27,206.83,-30.65,Completed,
ORD-1004151,2023-05-08,C110260,Liam Chen,Male,23,Silver,San Diego,CA,ONLINE,Mobile App,Credit Card,P1203,Willow Max Board Game,Toys & Games,Board Games,Willow,14.95,4,0.33,19.73,2.8,42.87,47.09,-7.02,Returned,
ORD-1004152,2023-05-08,C111951,Fatima Jones,Female,31,Gold,Chicago,IL,S002,In-Store,Debit Card,P1143,Apex Essential Pantry Staple,Grocery,Pantry,Apex,1.22,5,0.05,0.3,0.41,6.21,4.41,1.39,Completed,
ORD-1004152,2023-05-08,C111951,Fatima Jones,Female,31,Gold,Chicago,IL,S002,In-Store,Debit Card,P1191,Summit Premium Cycling Gear,Sports & Outdoors,Cycling,Summit,322.08,1,0.35,112.73,10.47,219.82,196.13,13.22,Completed,
ORD-1004152,2023-05-08,C111951,Fatima Jones,Female,31,Gold,Chicago,IL,S002,In-Store,Debit Card,P1141,Orbit Ultra Pantry Staple,Grocery,Pantry,Orbit,2.02,5,0.25,2.52,0.63,8.21,7.31,0.27,Completed,
ORD-1004153,2023-05-08,C105269,Ahmed Miller,Male,54,None,New York,NY,ONLINE,Online,Cash,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,6.03,1,0.0,0.0,0.42,6.45,4.57,1.46,Completed,5.0
ORD-1004153,2023-05-08,C105269,Ahmed Miller,Male,54,None,New York,NY,ONLINE,Online,Cash,P1165,Apex Ultra Vitamin Pack,Beauty & Health,Vitamins,Apex,34.27,2,0.2,13.71,4.39,59.22,37.62,17.21,Completed,
ORD-1004154,2023-05-08,C100113,Chloe Johnson,Female,22,None,Philadelphia,PA,ONLINE,Online,Debit Card,P1244,Lumina Eco Office Pack,Books & Stationery,Office Supplies,Lumina,12.56,2,0.0,0.0,2.07,27.19,14.29,10.83,Completed,
ORD-1004155,2023-05-08,C102250,Amelia Brown,Female,38,Silver,Minneapolis,MN,ONLINE,Online,Gift Card,P1120,Vertex Max Beverage,Grocery,Beverages,Vertex,1.38,2,0.18,0.5,0.18,2.44,2.06,0.2,Completed,
ORD-1004156,2023-05-08,C103030,Ethan Lopez,Male,49,Gold,San Antonio,TX,ONLINE,Mobile App,Credit Card,P1139,Willow Max Pantry Staple,Grocery,Pantry,Willow,13.84,5,0.1,6.92,4.98,67.26,36.65,25.63,Completed,4.0
ORD-1004157,2023-05-08,C103234,Zara Martinez,Female,27,Silver,Seattle,WA,S008,In-Store,Cash,P1001,Ember Premium Smartphone,Electronics,Smartphones,Ember,768.18,2,0.03,46.09,74.51,1564.78,1123.85,366.42,Completed,
ORD-1004158,2023-05-08,C105480,Lucas Brown,Male,47,Silver,Minneapolis,MN,S006,In-Store,Cash,P1125,Kite Max Dairy Pack,Grocery,Dairy,Kite,6.25,7,0.08,3.5,2.82,43.07,20.85,19.4,Completed,
ORD-1004158,2023-05-08,C105480,Lucas Brown,Male,47,Silver,Minneapolis,MN,S006,In-Store,Cash,P1234,Pinnacle Eco Non-Fiction Book,Books & Stationery,Non-Fiction,Pinnacle,9.27,1,0.03,0.28,0.45,9.44,5.18,3.81,Returned,
ORD-1004158,2023-05-08,C105480,Lucas Brown,Male,47,Silver,Minneapolis,MN,S006,In-Store,Cash,P1220,Pinnacle Pro Video Game,Toys & Games,Video Games,Pinnacle,55.31,2,0.33,36.5,5.93,80.05,62.65,11.47,Completed,4.0
ORD-1004158,2023-05-08,C105480,Lucas Brown,Male,47,Silver,Minneapolis,MN,S006,In-Store,Cash,P1060,Zenith Eco Dress,Clothing,Dresses,Zenith,81.1,4,0.23,74.61,19.98,269.77,166.38,83.41,Completed,5.0
ORD-1004159,2023-05-08,C109140,Ahmed Khan,Male,40,None,San Diego,CA,S039,In-Store,Credit Card,P1158,Zenith Smart Makeup Set,Beauty & Health,Makeup,Zenith,15.68,1,0.0,0.0,0.78,16.46,7.51,8.17,Completed,5.0
ORD-1004159,2023-05-08,C109140,Ahmed Khan,Male,40,None,San Diego,CA,S039,In-Store,Credit Card,P1120,Vertex Max Beverage,Grocery,Beverages,Vertex,1.36,2,0.0,0.0,0.22,2.94,1.66,1.06,Completed,5.0
ORD-1004159,2023-05-08,C109140,Ahmed Khan,Male,40,None,San Diego,CA,S039,In-Store,Credit Card,P1192,Ember Deluxe Cycling Gear,Sports & Outdoors,Cycling,Ember,68.13,1,0.0,0.0,4.77,72.9,46.95,21.18,Completed,
ORD-1004160,2023-05-08,C108583,Oliver Johnson,Male,18,None,Philadelphia,PA,S017,In-Store,Cash,P1141,Orbit Ultra Pantry Staple,Grocery,Pantry,Orbit,2.1,8,0.0,0.0,1.34,18.14,11.83,4.97,Completed,
ORD-1004160,2023-05-08,C108583,Oliver Johnson,Male,18,None,Philadelphia,PA,S017,In-Store,Cash,P1167,Kite Smart Vitamin Pack,Beauty & Health,Vitamins,Kite,9.1,2,0.0,0.0,1.5,19.7,8.63,9.57,Completed,5.0
ORD-1004161,2023-05-08,C108011,Elena Brown,Female,20,None,Dallas,TX,S018,In-Store,Cash,P1153,Ember Smart Haircare Kit,Beauty & Health,Haircare,Ember,11.65,3,0.0,0.0,2.45,37.4,18.42,16.53,Completed,4.0
ORD-1004162,2023-05-08,C108491,Wei Wang,Male,43,Silver,Dallas,TX,S013,In-Store,Debit Card,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,6.0,2,0.23,2.76,0.74,9.98,8.39,0.85,Completed,
ORD-1004162,2023-05-08,C108491,Wei Wang,Male,43,Silver,Dallas,TX,S013,In-Store,Debit Card,P1209,Apex Deluxe Action Figure,Toys & Games,Action Figures,Apex,10.68,4,0.03,1.28,2.9,44.34,22.46,18.98,Completed,4.0
ORD-1004163,2023-05-08,C107439,Yuki Tanaka,Female,23,None,Chicago,IL,S025,In-Store,Credit Card,P1211,Zenith Classic Puzzle,Toys & Games,Puzzles,Zenith,6.11,3,0.0,0.0,1.28,19.61,8.83,9.5,Completed,
ORD-1004163,2023-05-08,C107439,Yuki Tanaka,Female,23,None,Chicago,IL,S025,In-Store,Credit Card,P1041,Terra Max T-Shirt,Clothing,T-Shirts,Terra,15.75,1,0.3,4.72,0.77,11.8,12.35,-1.32,Completed,
ORD-1004163,2023-05-08,C107439,Yuki Tanaka,Female,23,None,Chicago,IL,S025,In-Store,Credit Card,P1236,Kite Pro Notebook,Books & Stationery,Notebooks,Kite,2.56,2,0.1,0.51,0.23,4.84,3.49,1.12,Completed,4.0
ORD-1004164,2023-05-08,C101888,Arjun Kim,Male,25,None,Philadelphia,PA,ONLINE,Online,Debit Card,P1109,Summit Deluxe Snack Pack,Grocery,Snacks,Summit,1.35,8,0.05,0.54,0.72,10.98,5.43,4.83,Completed,
ORD-1004165,2023-05-08,C108426,Ayesha Martinez,Female,41,None,Dallas,TX,ONLINE,Mobile App,Debit Card,P1062,Willow Classic Shoes,Clothing,Shoes,Willow,63.2,2,0.15,18.96,8.86,116.3,87.47,19.97,Returned,
ORD-1004166,2023-05-09,C104482,Liam Ivanov,Male,40,None,Phoenix,AZ,S033,In-Store,Debit Card,P1170,Kite Deluxe Fragrance,Beauty & Health,Fragrance,Kite,19.75,1,0.0,0.0,1.58,21.33,10.25,9.5,Completed,
ORD-1004166,2023-05-09,C104482,Liam Ivanov,Male,40,None,Phoenix,AZ,S033,In-Store,Debit Card,P1105,Atlas Smart Storage Box,Home & Kitchen,Storage,Atlas,22.78,3,0.0,0.0,4.78,73.12,51.89,16.45,Completed,
ORD-1004166,2023-05-09,C104482,Liam Ivanov,Male,40,None,Phoenix,AZ,S033,In-Store,Debit Card,P1103,Vertex Pro Storage Box,Home & Kitchen,Storage,Vertex,11.4,1,0.0,0.0,0.8,12.2,7.29,4.11,Completed,
ORD-1004167,2023-05-09,C109954,Ethan Chen,Male,38,Silver,Denver,CO,S026,In-Store,Cash,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.19,2,0.03,0.13,0.35,4.6,2.38,1.87,Completed,
ORD-1004168,2023-05-09,C101482,Mei Tanaka,Female,37,Silver,Denver,CO,S033,In-Store,Credit Card,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.22,2,0.03,0.13,0.34,4.65,2.74,1.57,Completed,2.0
ORD-1004168,2023-05-09,C101482,Mei Tanaka,Female,37,Silver,Denver,CO,S033,In-Store,Credit Card,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,6.05,4,0.03,0.73,1.94,25.41,18.34,5.13,Completed,4.0
ORD-1004169,2023-05-09,C102343,Hassan Lopez,Male,18,None,Portland,OR,ONLINE,Online,Digital Wallet,P1069,Pinnacle Lite Activewear Set,Clothing,Activewear,Pinnacle,35.8,3,0.15,16.11,7.3,98.59,77.91,13.38,Completed,
ORD-1004169,2023-05-09,C102343,Hassan Lopez,Male,18,None,Portland,OR,ONLINE,Online,Digital Wallet,P1129,Pinnacle Eco Bakery Item,Grocery,Bakery,Pinnacle,2.23,4,0.0,0.0,0.62,9.54,4.74,4.18,Completed,
ORD-1004169,2023-05-09,C102343,Hassan Lopez,Male,18,None,Portland,OR,ONLINE,Online,Digital Wallet,P1244,Lumina Eco Office Pack,Books & Stationery,Office Supplies,Lumina,13.09,1,0.3,3.93,0.64,9.8,6.76,2.4,Completed,
ORD-1004169,2023-05-09,C102343,Hassan Lopez,Male,18,None,Portland,OR,ONLINE,Online,Digital Wallet,P1207,Orbit Ultra Action Figure,Toys & Games,Action Figures,Orbit,7.51,1,0.15,1.13,0.51,6.89,3.98,2.4,Completed,
ORD-1004169,2023-05-09,C102343,Hassan Lopez,Male,18,None,Portland,OR,ONLINE,Online,Digital Wallet,P1176,Apex Eco Fitness Gear,Sports & Outdoors,Fitness,Apex,73.58,2,0.1,14.72,10.93,143.37,87.06,45.38,Completed,
ORD-1004170,2023-05-09,C106067,Omar Smith,Male,57,Silver,Atlanta,GA,ONLINE,Online,Digital Wallet,P1121,Pinnacle Ultra Dairy Pack,Grocery,Dairy,Pinnacle,8.06,7,0.13,7.33,2.45,51.54,44.94,4.15,Completed,3.0
ORD-1004171,2023-05-09,C103650,Ethan Reed,Male,45,None,Miami,FL,S001,In-Store,Credit Card,P1013,Willow Pro Headphones,Electronics,Headphones,Willow,178.5,3,0.3,160.65,30.93,405.78,414.16,-39.31,Completed,1.0
ORD-1004172,2023-05-09,C109643,Wei Martinez,Male,47,None,Philadelphia,PA,ONLINE,Mobile App,Debit Card,P1217,Pinnacle Ultra Video Game,Toys & Games,Video Games,Pinnacle,19.87,3,0.0,0.0,4.77,64.38,37.29,22.32,Completed,4.0
ORD-1004172,2023-05-09,C109643,Wei Martinez,Male,47,None,Philadelphia,PA,ONLINE,Mobile App,Debit Card,P1222,Nova Lite Video Game,Toys & Games,Video Games,Nova,26.66,2,0.0,0.0,3.73,57.05,31.51,21.81,Completed,
ORD-1004173,2023-05-09,C105578,Daniel Davis,Male,48,None,Dallas,TX,S028,In-Store,Credit Card,P1177,Ember Eco Fitness Gear,Sports & Outdoors,Fitness,Ember,51.27,2,0.15,15.38,7.19,94.35,55.87,31.29,Completed,
ORD-1004174,2023-05-09,C100559,Ali Cooper,Male,34,None,Seattle,WA,S016,In-Store,Debit Card,P1141,Orbit Ultra Pantry Staple,Grocery,Pantry,Orbit,2.06,8,0.1,1.65,1.04,15.87,10.23,4.6,Completed,
ORD-1004174,2023-05-09,C100559,Ali Cooper,Male,34,None,Seattle,WA,S016,In-Store,Debit Card,P1238,Willow Smart Notebook,Books & Stationery,Notebooks,Willow,5.38,1,0.15,0.81,0.38,4.95,3.93,0.64,Completed,
ORD-1004174,2023-05-09,C100559,Ali Cooper,Male,34,None,Seattle,WA,S016,In-Store,Debit Card,P1151,Lumina Eco Haircare Kit,Beauty & Health,Haircare,Lumina,16.33,4,0.15,9.8,4.58,60.1,48.68,6.84,Completed,
ORD-1004175,2023-05-09,C106332,Sophia Hughes,Female,37,None,New York,NY,S022,In-Store,Cash,P1243,Zenith Ultra Office Pack,Books & Stationery,Office Supplies,Zenith,9.07,3,0.3,8.16,1.57,20.62,13.86,5.19,Completed,
ORD-1004176,2023-05-09,C109782,Noah Davis,Male,21,Silver,Seattle,WA,ONLINE,Online,Debit Card,P1067,Summit Eco Activewear Set,Clothing,Activewear,Summit,27.7,1,0.03,0.83,2.22,29.09,16.27,10.6,Completed,
ORD-1004177,2023-05-09,C109082,Ava Foster,Female,45,None,Seattle,WA,S018,In-Store,Debit Card,P1234,Pinnacle Eco Non-Fiction Book,Books & Stationery,Non-Fiction,Pinnacle,9.18,1,0.0,0.0,0.73,9.91,6.16,3.02,Completed,1.0
ORD-1004177,2023-05-09,C109082,Ava Foster,Female,45,None,Seattle,WA,S018,In-Store,Debit Card,P1212,Kite Max Puzzle,Toys & Games,Puzzles,Kite,18.72,1,0.0,0.0,0.94,19.66,10.09,8.63,Completed,
ORD-1004178,2023-05-09,C111138,Ethan Foster,Male,43,Gold,San Antonio,TX,ONLINE,Online,Debit Card,P1126,Aurora Ultra Dairy Pack,Grocery,Dairy,Aurora,4.47,3,0.15,2.01,0.57,11.97,10.17,1.23,Completed,4.0
ORD-1004178,2023-05-09,C111138,Ethan Foster,Male,43,Gold,San Antonio,TX,ONLINE,Online,Debit Card,P1182,Cobalt Premium Camping Gear,Sports & Outdoors,Camping,Cobalt,135.26,1,0.1,13.53,10.04,131.77,86.29,35.44,Completed,3.0
ORD-1004178,2023-05-09,C111138,Ethan Foster,Male,43,Gold,San Antonio,TX,ONLINE,Online,Debit Card,P1240,Harbor Ultra Notebook,Books & Stationery,Notebooks,Harbor,5.09,4,0.35,7.13,0.93,14.16,16.26,-3.03,Completed,4.0
ORD-1004179,2023-05-09,C109436,Layla Kim,Female,37,Silver,New York,NY,ONLINE,Mobile App,Credit Card,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,5.75,1,0.08,0.46,0.44,5.73,4.18,1.11,Completed,5.0
ORD-1004180,2023-05-09,C108942,Chloe Ahmed,Female,27,Gold,Seattle,WA,S038,In-Store,Debit Card,P1123,Vertex Premium Dairy Pack,Grocery,Dairy,Vertex,9.36,2,0.35,6.55,0.97,13.14,11.65,0.52,Completed,5.0
ORD-1004181,2023-05-09,C104464,Fatima Wang,Female,69,None,Atlanta,GA,S001,In-Store,Credit Card,P1140,Pinnacle Pro Pantry Staple,Grocery,Pantry,Pinnacle,1.16,5,0.1,0.58,0.26,5.48,4.03,1.19,Returned,5.0
ORD-1004182,2023-05-09,C103873,Arjun Bailey,Male,20,Silver,Portland,OR,ONLINE,Online,Credit Card,P1069,Pinnacle Lite Activewear Set,Clothing,Activewear,Pinnacle,36.85,4,0.03,4.42,7.15,150.13,112.72,30.26,Completed,
ORD-1004183,2023-05-09,C107457,Elena Wang,Female,50,None,New York,NY,S010,In-Store,Credit Card,P1042,Lumina Classic T-Shirt,Clothing,T-Shirts,Lumina,11.9,1,0.3,3.57,0.42,8.75,8.22,0.11,Completed,
ORD-1004184,2023-05-09,C110903,Oliver Cooper,Male,62,None,Houston,TX,S033,In-Store,Debit Card,P1186,Aurora Essential Camping Gear,Sports & Outdoors,Camping,Aurora,53.28,2,0.3,31.97,6.15,80.74,67.98,6.61,Completed,
ORD-1004184,2023-05-09,C110903,Oliver Cooper,Male,62,None,Houston,TX,S033,In-Store,Debit Card,P1112,Aurora Ultra Snack Pack,Grocery,Snacks,Aurora,8.22,6,0.1,4.93,3.66,48.05,25.69,18.7,Completed,4.0
ORD-1004185,2023-05-09,C104367,Noah Brown,Male,39,None,Seattle,WA,ONLINE,Online,Digital Wallet,P1115,Cobalt Pro Beverage,Grocery,Beverages,Cobalt,1.38,1,0.0,0.0,0.07,1.45,0.73,0.65,Completed,
ORD-1004185,2023-05-09,C104367,Noah Brown,Male,39,None,Seattle,WA,ONLINE,Online,Digital Wallet,P1245,Aurora Smart Office Pack,Books & Stationery,Office Supplies,Aurora,18.53,1,0.0,0.0,0.93,19.46,12.92,5.61,Completed,3.0
ORD-1004185,2023-05-09,C104367,Noah Brown,Male,39,None,Seattle,WA,ONLINE,Online,Digital Wallet,P1098,Lumina Eco Decor Item,Home & Kitchen,Decor,Lumina,14.05,2,0.0,0.0,2.32,30.42,19.09,9.01,Returned,
ORD-1004185,2023-05-09,C104367,Noah Brown,Male,39,None,Seattle,WA,ONLINE,Online,Digital Wallet,P1144,Atlas Pro Pantry Staple,Grocery,Pantry,Atlas,4.71,7,0.0,0.0,2.64,35.61,17.66,15.31,Completed,
ORD-1004186,2023-05-09,C107551,Layla Tanaka,Female,30,None,Chicago,IL,S006,In-Store,Credit Card,P1041,Terra Max T-Shirt,Clothing,T-Shirts,Terra,15.64,1,0.2,3.13,1.03,13.54,11.24,1.27,Completed,
ORD-1004186,2023-05-09,C107551,Layla Tanaka,Female,30,None,Chicago,IL,S006,In-Store,Credit Card,P1150,Cobalt Pro Skincare Kit,Beauty & Health,Skincare,Cobalt,50.14,1,0.2,10.03,2.01,42.12,27.49,12.62,Completed,
ORD-1004186,2023-05-09,C107551,Layla Tanaka,Female,30,None,Chicago,IL,S006,In-Store,Credit Card,P1068,Zenith Deluxe Activewear Set,Clothing,Activewear,Zenith,15.05,1,0.15,2.26,0.64,13.43,8.91,3.88,Completed,5.0
ORD-1004186,2023-05-09,C107551,Layla Tanaka,Female,30,None,Chicago,IL,S006,In-Store,Credit Card,P1122,Willow Smart Dairy Pack,Grocery,Dairy,Willow,5.4,1,0.1,0.54,0.39,5.25,2.57,2.29,Completed,
ORD-1004187,2023-05-09,C104458,Noah Davis,Other,51,None,Philadelphia,PA,S013,In-Store,Cash,P1092,Apex Lite Furniture Piece,Home & Kitchen,Furniture,Apex,120.42,4,0.2,96.34,30.83,416.17,372.05,13.29,Completed,3.0
ORD-1004187,2023-05-09,C104458,Noah Davis,Other,51,None,Philadelphia,PA,S013,In-Store,Cash,P1114,Zenith Smart Snack Pack,Grocery,Snacks,Zenith,3.4,7,0.0,0.0,1.67,25.47,10.82,12.98,Completed,5.0
ORD-1004187,2023-05-09,C104458,Noah Davis,Other,51,None,Philadelphia,PA,S013,In-Store,Cash,P1071,Pinnacle Deluxe Activewear Set,Clothing,Activewear,Pinnacle,37.52,2,0.0,0.0,6.19,81.23,59.37,15.67,Completed,
ORD-1004188,2023-05-09,C107467,Mia Ahmed,Female,31,Silver,New York,NY,ONLINE,Mobile App,Cash,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.17,4,0.08,0.69,0.66,8.65,4.1,3.89,Completed,5.0
ORD-1004188,2023-05-09,C107467,Mia Ahmed,Female,31,Silver,New York,NY,ONLINE,Mobile App,Cash,P1139,Willow Max Pantry Staple,Grocery,Pantry,Willow,13.5,5,0.08,5.4,4.35,66.45,34.51,27.59,Completed,
ORD-1004188,2023-05-09,C107467,Mia Ahmed,Female,31,Silver,New York,NY,ONLINE,Mobile App,Cash,P1142,Kite Premium Pantry Staple,Grocery,Pantry,Kite,5.5,2,0.03,0.33,0.53,11.2,5.72,4.95,Completed,5.0
ORD-1004189,2023-05-09,C101788,Amelia Garcia,Female,26,None,Los Angeles,CA,S032,In-Store,Credit Card,P1129,Pinnacle Eco Bakery Item,Grocery,Bakery,Pinnacle,2.2,8,0.0,0.0,0.88,18.48,11.71,5.89,Completed,
ORD-1004189,2023-05-09,C101788,Amelia Garcia,Female,26,None,Los Angeles,CA,S032,In-Store,Credit Card,P1052,Vertex Lite Jacket,Clothing,Jackets,Vertex,231.02,4,0.0,0.0,76.24,1000.32,467.38,456.7,Completed,3.0
ORD-1004190,2023-05-09,C106346,Raj Patel,Other,40,Silver,Boston,MA,ONLINE,Mobile App,Cash,P1035,Kite Ultra Camera,Electronics,Cameras,Kite,421.35,1,0.18,75.84,27.64,373.15,252.13,93.38,Completed,
ORD-1004190,2023-05-09,C106346,Raj Patel,Other,40,Silver,Boston,MA,ONLINE,Mobile App,Cash,P1123,Vertex Premium Dairy Pack,Grocery,Dairy,Vertex,9.49,3,0.03,0.85,2.28,29.9,17.74,9.88,Completed,4.0
ORD-1004190,2023-05-09,C106346,Raj Patel,Other,40,Silver,Boston,MA,ONLINE,Mobile App,Cash,P1157,Cobalt Essential Makeup Set,Beauty & Health,Makeup,Cobalt,14.09,2,0.03,0.85,2.25,29.58,17.92,9.41,Completed,
ORD-1004190,2023-05-09,C106346,Raj Patel,Other,40,Silver,Boston,MA,ONLINE,Mobile App,Cash,P1181,Cobalt Classic Camping Gear,Sports & Outdoors,Camping,Cobalt,27.17,2,0.03,1.63,2.64,55.35,34.17,18.54,Returned,
ORD-1004190,2023-05-09,C106346,Raj Patel,Other,40,Silver,Boston,MA,ONLINE,Mobile App,Cash,P1116,Apex Deluxe Beverage,Grocery,Beverages,Apex,3.19,7,0.23,5.14,0.86,18.05,13.67,3.52,Completed,
ORD-1004191,2023-05-10,C108046,Liam Tanaka,Male,18,Silver,San Diego,CA,S037,In-Store,Cash,P1077,Lumina Pro Cookware Set,Home & Kitchen,Cookware,Lumina,62.39,4,0.03,7.49,16.94,259.01,130.68,111.39,Completed,4.0
ORD-1004191,2023-05-10,C108046,Liam Tanaka,Male,18,Silver,San Diego,CA,S037,In-Store,Cash,P1164,Nova Ultra Vitamin Pack,Beauty & Health,Vitamins,Nova,27.94,1,0.03,0.84,1.9,29.0,21.14,5.96,Completed,
ORD-1004191,2023-05-10,C108046,Liam Tanaka,Male,18,Silver,San Diego,CA,S037,In-Store,Cash,P1103,Vertex Pro Storage Box,Home & Kitchen,Storage,Vertex,11.92,3,0.08,2.86,2.63,35.53,21.73,11.17,Completed,5.0
ORD-1004192,2023-05-10,C101120,Ali Cooper,Male,25,None,Miami,FL,ONLINE,Online,Cash,P1142,Kite Premium Pantry Staple,Grocery,Pantry,Kite,5.4,8,0.0,0.0,3.02,46.22,25.76,17.44,Completed,
ORD-1004192,2023-05-10,C101120,Ali Cooper,Male,25,None,Miami,FL,ONLINE,Online,Cash,P1091,Nova Eco Furniture Piece,Home & Kitchen,Furniture,Nova,617.5,1,0.05,30.88,29.33,615.95,351.26,235.36,Completed,
ORD-1004193,2023-05-10,C100827,Oliver Miller,Male,31,Silver,Chicago,IL,S028,In-Store,Debit Card,P1111,Aurora Smart Snack Pack,Grocery,Snacks,Aurora,2.86,4,0.08,0.92,0.84,11.36,6.3,4.22,Completed,5.0
ORD-1004194,2023-05-10,C107005,Amelia Davis,Female,18,Silver,San Diego,CA,ONLINE,Online,Debit Card,P1244,Lumina Eco Office Pack,Books & Stationery,Office Supplies,Lumina,12.19,3,0.03,1.1,1.77,37.24,25.7,9.77,Completed,
ORD-1004194,2023-05-10,C107005,Amelia Davis,Female,18,Silver,San Diego,CA,ONLINE,Online,Debit Card,P1129,Pinnacle Eco Bakery Item,Grocery,Bakery,Pinnacle,2.3,2,0.03,0.14,0.36,4.82,2.18,2.28,Completed,
ORD-1004194,2023-05-10,C107005,Amelia Davis,Female,18,Silver,San Diego,CA,ONLINE,Online,Debit Card,P1213,Vertex Max Puzzle,Toys & Games,Puzzles,Vertex,9.32,2,0.13,2.42,0.81,17.03,12.42,3.8,Completed,
